# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[01:04:52|20|00:02:01] - [00:55:00|331|36.8%]
[01:04:52|20|00:02:02] - [00:56:00|337|37.4%]
[01:04:53|20|00:02:02] - [00:57:00|343|38.1%]
[01:04:53|20|00:02:03] - [00:58:00|349|38.8%]
[01:04:53|20|00:02:03] - [00:59:00|355|39.4%]
[01:04:53|20|00:02:03] - [00:59:50|360|40.0%] - RL update 85 with 180 samples (v_free=132.170, rho_crit=82.170, v_free_track=151.334)
[01:04:53|20|00:02:03] - [01:00:00|361|40.1%]
[01:04:54|20|00:02:03] - [01:01:00|367|40.8%]
[01:04:54|20|00:02:04] - [01:02:00|373|41.4%]
[01:04:54|20|00:02:04] - [01:03:00|379|42.1%]
[01:04:55|20|00:02:04] - [01:04:00|385|42.8%]
[01:04:55|20|00:02:05] - [01:05:00|391|43.4%]
[01:04:55|20|00:02:05] - [01:06:00|397|44.1%]
[01:04:56|20|00:02:05] - [01:07:00|403|44.8%]
[01:04:56|20|00:02:05] - [01:08:00|409|45.4%]
[01:04:56|20|00:02:06] - [01:09:00|415|46.1%]
[01:04:56|20|00:02:06] - [01:10:00|421|46.8%]
[01:04:57|20|00:02:06] - [01:11:00|427|47.4%]
[01:04:57|20|00:02:06] - [01:12:00|433|48.1%]
[01:05:05|20|00:02:14] - [01:13:00|439|48.8%] - V: Maximum_Iterations_Exceeded. 
[01:05:20|20|00:02:30] - [01:14:00|445|49.4%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[01:05:39|20|00:02:48] - [01:15:00|451|50.1%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[01:05:47|20|00:02:57] - [01:16:00|457|50.8%] - Q: Maximum_Iterations_Exceeded.
[01:05:55|20|00:03:05] - [01:17:00|463|51.4%] - V: Maximum_Iterations_Exceeded. 
[01:06:05|20|00:03:15] - [01:18:00|469|52.1%] - Q: Maximum_Iterations_Exceeded.
[01:06:07|20|00:03:17] - [01:19:00|475|52.8%]
[01:06:08|20|00:03:18] - [01:20:00|481|53.4%]
[01:06:09|20|00:03:19] - [01:21:00|487|54.1%]
[01:06:11|20|00:03:20] - [01:22:00|493|54.8%]
[01:06:11|20|00:03:21] - [01:23:00|499|55.4%]
[01:06:12|20|00:03:22] - [01:24:00|505|56.1%]
[01:06:13|20|00:03:22] - [01:25:00|511|56.8%]
[01:06:13|20|00:03:23] - [01:26:00|517|57.4%]
[01:06:14|20|00:03:24] - [01:27:00|523|58.1%]
[01:06:15|20|00:03:24] - [01:28:00|529|58.8%]
[01:06:16|20|00:03:26] - [01:29:00|535|59.4%]
[01:06:16|20|00:03:26] - [01:29:50|540|60.0%] - RL update 86 with 180 samples (v_free=131.887, rho_crit=85.226, v_free_track=151.482)
[01:06:16|20|00:03:26] - [01:30:00|541|60.1%]
[01:06:17|20|00:03:27] - [01:31:00|547|60.8%]
[01:06:18|20|00:03:28] - [01:32:00|553|61.4%]
[01:06:20|20|00:03:29] - [01:33:00|559|62.1%]
[01:06:22|20|00:03:31] - [01:34:00|565|62.8%]
[01:06:23|20|00:03:32] - [01:35:00|571|63.4%]
[01:06:24|20|00:03:33] - [01:36:00|577|64.1%]
[01:06:24|20|00:03:34] - [01:37:00|583|64.8%]
[01:06:25|20|00:03:35] - [01:38:00|589|65.4%]
[01:06:26|20|00:03:36] - [01:39:00|595|66.1%]
[01:06:27|20|00:03:37] - [01:40:00|601|66.8%]
[01:06:28|20|00:03:38] - [01:41:00|607|67.4%]
