# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:01:41|7|00:00:04] - [00:47:50|288|40.0%] - RL update 27 with 500 samples: rho_crit=28.5312; v_free=129; v_free_tracking=132.733; weight_V=[0.989992 1.62378 1.00661 1.00306 1.00738 1.09997 1.09844 1.08669]; weight_L=[0.997483 0.945229 1.00318 2.71041 3.00863 3.38982]; weight_T=[1.0052 1.00038 1.00236 1.09586 1.11774 1.11304]; weight_rate_var=0.599045; weight_slack_w_max=[27.224 35.2645 35.6408 36.0104 36.3802 36.7499 37.1228 37.4952 37.8693 38.2453 38.6216 38.9992 39.3772 39.7567 40.1371 40.5176 40.8976 41.2766 41.6537 42.0317 42.4074 42.782 43.1568 43.5265 43.8869]; 
[00:01:44|7|00:00:07] - [01:11:50|432|60.0%] - RL update 28 with 500 samples: rho_crit=31.3843; v_free=128.834; v_free_tracking=132.732; weight_V=[0.989776 1.62974 1.00658 1.00297 1.00729 1.10088 1.0994 1.08756]; weight_L=[0.99676 0.944013 1.00221 2.72471 3.02192 3.41906]; weight_T=[1.00519 1.00033 1.00232 1.09611 1.11808 1.11344]; weight_rate_var=0.697683; weight_slack_w_max=[24.5078 36.0197 36.4222 36.8182 37.2144 37.6107 38.0105 38.4097 38.811 39.2141 39.6178 40.0229 40.4284 40.8353 41.243 41.6511 42.0585 42.4651 42.8699 43.2754 43.6784 44.0803 44.4824 44.8793 45.2668]; 
[00:01:46|7|00:00:09] - [01:35:50|576|80.0%] - RL update 29 with 500 samples: rho_crit=34.5227; v_free=128.654; v_free_tracking=132.731; weight_V=[0.988172 1.65027 1.00625 1.0022 1.00644 1.10577 1.10471 1.09232]; weight_L=[0.990722 0.934797 0.994848 2.74318 3.03539 3.45058]; weight_T=[1.00501 0.99995 1.00207 1.09714 1.11962 1.11503]; weight_rate_var=0.797683; weight_slack_w_max=[25.2936 36.8317 37.2606 37.6832 38.1062 38.5293 38.9562 39.3823 39.8105 40.2408 40.6716 41.1039 41.5367 41.9707 42.4056 42.8409 43.2756 43.7094 44.1414 44.5739 45.004 45.433 45.8621 46.2861 46.7005]; 
[00:01:48|7|00:00:11] - [01:59:50|720|100.0%] - RL update 30 with 500 samples: rho_crit=37.975; v_free=128.62; v_free_tracking=132.729; weight_V=[0.987175 1.66637 1.00604 1.00154 1.00569 1.11045 1.10979 1.09698]; weight_L=[0.98607 0.926956 0.987939 2.75926 3.04731 3.47914]; weight_T=[1.00486 0.999609 1.00182 1.09807 1.12091 1.11653]; weight_rate_var=0.897683; weight_slack_w_max=[25.8572 37.4202 37.8742 38.3222 38.7706 39.2192 39.6718 40.1235 40.5775 41.0338 41.4907 41.9493 42.4085 42.8689 43.3302 43.7919 44.2531 44.7136 45.1723 45.6313 46.0878 46.5432 46.9987 47.4492 47.8899]; 
[00:01:48|7|00:00:11] - [01:59:50|720|100.0%] - checkpoint saved
[00:01:48|7|00:00:11] - [01:59:50|720|100.0%] - episode 7: Jtot=254468.620, TTS=550.647, fails=0(0.0%)
[00:01:50|8|00:00:02] - [00:23:50|144|20.0%] - RL update 31 with 500 samples: rho_crit=41.7725; v_free=128.607; v_free_tracking=132.728; weight_V=[0.985807 1.68657 1.00599 1.00101 1.00514 1.11652 1.11625 1.10291]; weight_L=[0.982388 0.920076 0.981726 2.77012 3.05431 3.50135]; weight_T=[1.00475 0.999316 1.00161 1.09878 1.12193 1.11772]; weight_rate_var=0.997683; weight_slack_w_max=[26.5186 38.1098 38.5923 39.0689 39.5462 40.0239 40.5062 40.9874 41.471 41.957 42.444 42.9329 43.4225 43.9132 44.405 44.8975 45.3895 45.8808 46.3702 46.8598 47.3468 47.8329 48.3192 48.8005 49.272]; 
[00:01:53|8|00:00:04] - [00:47:50|288|40.0%] - RL update 32 with 500 samples: rho_crit=45.9497; v_free=128.481; v_free_tracking=132.727; weight_V=[0.985701 1.69268 1.00599 1.00096 1.00509 1.11726 1.11703 1.10362]; weight_L=[0.982066 0.91949 0.981232 2.77809 3.06034 3.51959]; weight_T=[1.00474 0.999291 1.00159 1.09888 1.12209 1.11789]; weight_rate_var=1.09527; weight_slack_w_max=[23.8772 39.2667 39.7859 40.2994 40.8137 41.3285 41.8482 42.3664 42.8873 43.4108 43.9352 44.462 44.9895 45.5178 46.0473 46.5777 47.1078 47.6374 48.1652 48.6931 49.2186 49.7431 50.2679 50.7878 51.2976]; 
[00:01:55|8|00:00:07] - [01:11:50|432|60.0%] - RL update 33 with 500 samples: rho_crit=50.5447; v_free=128.488; v_free_tracking=132.718; weight_V=[0.981758 1.70525 1.00457 0.999016 1.00294 1.12348 1.12396 1.10991]; weight_L=[0.97632 0.911644 0.97275 2.76047 3.02561 3.4955]; weight_T=[1.00458 0.998968 1.00127 1.09922 1.12191 1.11748]; weight_rate_var=0.98574; weight_slack_w_max=[24.2766 39.7052 40.2644 40.8188 41.3741 41.93 42.4913 43.0513 43.6143 44.1802 44.7472 45.3169 45.8873 46.4582 47.0302 47.6031 48.1757 48.7478 49.3182 49.8883 50.4559 51.0225 51.5896 52.1516 52.7035]; 
[00:01:58|8|00:00:09] - [01:35:50|576|80.0%] - RL update 34 with 500 samples: rho_crit=55.5992; v_free=128.348; v_free_tracking=132.712; weight_V=[0.977604 1.7192 1.00341 0.997492 1.00138 1.12974 1.13069 1.11598]; weight_L=[0.973883 0.90751 0.96752 2.75388 3.01153 3.48834]; weight_T=[1.0046 0.998832 1.00112 1.10009 1.12237 1.11773]; weight_rate_var=1.08574; weight_slack_w_max=[24.6988 40.1616 40.7563 41.3469 41.9386 42.5312 43.1295 43.7265 44.327 44.9306 45.5354 46.1432 46.7518 47.3606 47.9703 48.581 49.1913 49.8014 50.4097 51.0175 51.6224 52.2265 52.8311 53.4306 54.0197]; 
[00:02:00|8|00:00:11] - [01:59:50|720|100.0%] - RL update 35 with 500 samples: rho_crit=61.1591; v_free=128.155; v_free_tracking=132.702; weight_V=[0.973034 1.73208 1.00196 0.995457 0.999219 1.13568 1.13732 1.12185]; weight_L=[0.968195 0.900066 0.959671 2.72654 2.96964 3.45789]; weight_T=[1.00442 0.998509 1.00084 1.10008 1.12185 1.11703]; weight_rate_var=1.19431; weight_slack_w_max=[25.123 40.6233 41.2564 41.8864 42.5176 43.1498 43.7883 44.4256 45.0667 45.7111 46.3569 47.0059 47.6558 48.3057 48.9562 49.6078 50.259 50.91 51.5594 52.208 52.8534 53.4981 54.1433 54.7835 55.4133]; 
[00:02:00|8|00:00:11] - [01:59:50|720|100.0%] - episode 8: Jtot=460583.149, TTS=619.221, fails=0(0.0%)
[00:02:02|9|00:00:02] - [00:23:50|144|20.0%] - RL update 36 with 500 samples: rho_crit=67.275; v_free=128.106; v_free_tracking=132.695; weight_V=[0.968679 1.75336 1.00099 0.994135 0.997852 1.14297 1.14509 1.1289]; weight_L=[0.971756 0.901232 0.959633 2.72348 2.95781 3.45621]; weight_T=[1.00474 0.998621 1.00092 1.10102 1.12248 1.11756]; weight_rate_var=1.07488; weight_slack_w_max=[25.8302 41.3688 42.0411 42.711 43.3824 44.0549 44.7343 45.4124 46.0947 46.7803 47.4676 48.1583 48.8501 49.5419 50.2342 50.9276 51.6207 52.3135 53.0047 53.6948 54.3814 55.0672 55.7537 56.435 57.1061]; 
[00:02:04|9|00:00:04] - [00:47:50|288|40.0%] - RL update 37 with 500 samples: rho_crit=74.0025; v_free=128.067; v_free_tracking=132.687; weight_V=[0.963401 1.77424 0.999705 0.992468 0.996 1.15057 1.15336 1.13656]; weight_L=[0.976754 0.905 0.961753 2.70551 2.92516 3.4325]; weight_T=[1.0051 0.998826 1.0011 1.10135 1.12216 1.11718]; weight_rate_var=0.967395; weight_slack_w_max=[26.5235 42.1066 42.8243 43.5407 44.2585 44.9777 45.7043 46.4297 47.1596 47.8933 48.6287 49.3679 50.1087 50.8495 51.5905 52.3327 53.0745 53.8162 54.5564 55.2954 56.0307 56.7654 57.5007 58.2307 58.9502]; 
[00:02:07|9|00:00:07] - [01:11:50|432|60.0%] - RL update 38 with 500 samples: rho_crit=81.4027; v_free=127.955; v_free_tracking=132.677; weight_V=[0.952429 1.79101 0.996757 0.989095 0.992786 1.15922 1.16257 1.14462]; weight_L=[0.975169 0.905326 0.964867 2.69614 2.91753 3.43714]; weight_T=[1.00512 0.998731 1.00109 1.10282 1.12349 1.11811]; weight_rate_var=0.867395; weight_slack_w_max=[27.0839 42.7217 43.4946 44.2662 45.0394 45.814 46.5971 47.38 48.1675 48.9589 49.7523 50.5499 51.3494 52.1488 52.9485 53.7494 54.55 55.3504 56.1486 56.9454 57.7381 58.53 59.3226 60.1095 60.885]; 
