# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:19:27|1|00:19:27] - [01:49:00|655|91.0%] - dL_V=2.2712e-10, dL_Q=2.2437e-10 
[00:19:30|1|00:19:30] - [01:50:00|661|91.8%] - dL_V=2.2416e-10, dL_Q=2.2420e-10 
[00:19:33|1|00:19:33] - [01:51:00|667|92.6%] - dL_V=2.9110e-09, dL_Q=2.2417e-10 
[00:19:35|1|00:19:35] - [01:52:00|673|93.5%] - dL_V=2.2417e-10, dL_Q=2.2423e-10 
[00:19:38|1|00:19:38] - [01:53:00|679|94.3%] - dL_V=2.2457e-10, dL_Q=2.2427e-10 
[00:19:41|1|00:19:41] - [01:54:00|685|95.1%] - dL_V=2.2497e-10, dL_Q=2.2445e-10 
[00:19:44|1|00:19:44] - [01:55:00|691|96.0%] - dL_V=2.2969e-10, dL_Q=2.2398e-10 
[00:19:47|1|00:19:47] - [01:56:00|697|96.8%] - dL_V=2.2417e-10, dL_Q=2.2405e-10 
[00:19:49|1|00:19:49] - [01:57:00|703|97.6%] - dL_V=2.2404e-10, dL_Q=2.2403e-10 
[00:19:52|1|00:19:52] - [01:58:00|709|98.5%] - dL_V=2.4446e-10, dL_Q=2.2407e-10 
[00:19:55|1|00:19:55] - [01:59:00|715|99.3%] - dL_V=2.4442e-10, dL_Q=2.2404e-10 
[00:19:55|1|00:19:55] - [01:59:50|720|100.0%] - checkpoint saved
[00:19:55|1|00:19:55] - [01:59:50|720|100.0%] - episode 1: Jtot=404.038, TTS=404.038, fails=19(15.8%)
